[2025-10-23T08:16:38.869+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-23T08:16:39.070+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-10-23T08:16:06.700378+00:00 [queued]>
[2025-10-23T08:16:39.135+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-10-23T08:16:06.700378+00:00 [queued]>
[2025-10-23T08:16:39.143+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-23T08:16:44.852+0000] {data_modification.py:78} INFO - Updated row with Video_ID: smDPnIdlkhM
[2025-10-23T08:16:44.856+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3nn_skHgkqI
[2025-10-23T08:16:44.861+0000] {data_modification.py:78} INFO - Updated row with Video_ID: A8IkOqb_7Yg
[2025-10-23T08:16:44.865+0000] {data_modification.py:78} INFO - Updated row with Video_ID: hHl_YMivv3c
[2025-10-23T08:16:44.868+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7mLSbgyjM0g
[2025-10-23T08:16:44.871+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TGKkMl17Htg
[2025-10-23T08:16:44.875+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Qw3eFnsSdlQ
[2025-10-23T08:16:44.879+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KcNCJ1mgt14
[2025-10-23T08:16:44.882+0000] {data_modification.py:78} INFO - Updated row with Video_ID: A4lp4FRCo6o
[2025-10-23T08:16:44.885+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WYKZz3Zygdc
[2025-10-23T08:16:44.889+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 5U2fmvh9_Is
[2025-10-23T08:16:44.894+0000] {data_modification.py:78} INFO - Updated row with Video_ID: xvIpibLjs5k
[2025-10-23T08:16:44.897+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jlpAON0ePME
[2025-10-23T08:16:44.900+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sfp0a6zDoNQ
[2025-10-23T08:16:44.903+0000] {data_modification.py:78} INFO - Updated row with Video_ID: RaDRWNz3Al4
[2025-10-23T08:16:44.907+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ms9MGkEm4mg
[2025-10-23T08:16:44.911+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 90wWStXJX5c
[2025-10-23T08:16:44.914+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pP1KMQb51GA
[2025-10-23T08:16:44.918+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dPxAFqs2eYE
[2025-10-23T08:16:44.921+0000] {data_modification.py:78} INFO - Updated row with Video_ID: p-KVD5rA_Cw
[2025-10-23T08:16:44.924+0000] {data_modification.py:78} INFO - Updated row with Video_ID: JdCgkcb1iwQ
[2025-10-23T08:16:44.929+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7anhkLPRk-A
[2025-10-23T08:16:44.932+0000] {data_modification.py:78} INFO - Updated row with Video_ID: XVMY7B3AzWM
[2025-10-23T08:16:44.936+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QXag-irFHxE
[2025-10-23T08:16:44.939+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vBEGODNmdas
[2025-10-23T08:16:44.945+0000] {data_modification.py:78} INFO - Updated row with Video_ID: v3tbnlc5cfo
[2025-10-23T08:16:44.951+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ObYLL97-SBA
[2025-10-23T08:16:44.954+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IaR7P4-wFK8
[2025-10-23T08:16:44.957+0000] {data_modification.py:78} INFO - Updated row with Video_ID: v1ELS84GQu8
[2025-10-23T08:16:44.962+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ctJORnOjbrQ
[2025-10-23T08:16:44.967+0000] {data_modification.py:78} INFO - Updated row with Video_ID: -hrPQFaDVKQ
[2025-10-23T08:16:44.971+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bIZ5_L1ru2w
[2025-10-23T08:16:44.976+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yyssjJEJMt4
[2025-10-23T08:16:44.979+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2bwPntvb90U
[2025-10-23T08:16:44.983+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Wz1VHTZq16c
[2025-10-23T08:16:44.986+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jkqd-oc0F00
[2025-10-23T08:16:44.989+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mVkT6Cd9SoI
[2025-10-23T08:16:44.993+0000] {data_modification.py:78} INFO - Updated row with Video_ID: rffyxTTNkyk
[2025-10-23T08:16:44.998+0000] {data_modification.py:78} INFO - Updated row with Video_ID: OOesLeO6-pc
[2025-10-23T08:16:45.002+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Q5lcjP6XlHw
[2025-10-23T08:16:45.005+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sE3ZZmYotSs
[2025-10-23T08:16:45.009+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pUwUAtmBKxw
[2025-10-23T08:16:45.013+0000] {data_modification.py:78} INFO - Updated row with Video_ID: p5rGgPZtjDw
[2025-10-23T08:16:45.017+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bWDmDsdvoBs
[2025-10-23T08:16:45.020+0000] {data_modification.py:78} INFO - Updated row with Video_ID: OJA1QK-j-Oo
[2025-10-23T08:16:45.026+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dg6iqLCPizs
[2025-10-23T08:16:45.031+0000] {data_modification.py:78} INFO - Updated row with Video_ID: cRPldarzw-M
[2025-10-23T08:16:45.034+0000] {data_modification.py:78} INFO - Updated row with Video_ID: uqjfMNEWNIg
[2025-10-23T08:16:45.037+0000] {data_modification.py:78} INFO - Updated row with Video_ID: X-g9aT2wFjM
[2025-10-23T08:16:45.042+0000] {data_modification.py:78} INFO - Updated row with Video_ID: C82suucz4i4
[2025-10-23T08:16:45.045+0000] {data_modification.py:78} INFO - Updated row with Video_ID: H_DYlka7QAQ
[2025-10-23T08:16:45.049+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ov0KQthQ50U
[2025-10-23T08:16:45.052+0000] {data_modification.py:78} INFO - Updated row with Video_ID: MC-7ziNt_U4
[2025-10-23T08:16:45.056+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PNsF1Uh5yP8
[2025-10-23T08:16:45.065+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9Y2sAtN5yRs
[2025-10-23T08:16:45.075+0000] {data_modification.py:78} INFO - Updated row with Video_ID: -z349CGAOXs
[2025-10-23T08:16:45.079+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pl4xmh3RWfE
[2025-10-23T08:16:45.083+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 6z5RwrvnH28
[2025-10-23T08:16:45.091+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ivdQqobHDPc
[2025-10-23T08:16:45.098+0000] {data_modification.py:78} INFO - Updated row with Video_ID: uUIlb2rpIuY
[2025-10-23T08:16:45.101+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ros1PpcO5Js
[2025-10-23T08:16:45.105+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KYv1nqutbK0
[2025-10-23T08:16:45.109+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7Yi-ctyTNU4
[2025-10-23T08:16:45.113+0000] {data_modification.py:78} INFO - Updated row with Video_ID: VN2-3OfUzd8
[2025-10-23T08:16:45.118+0000] {data_modification.py:78} INFO - Updated row with Video_ID: -2IFrMOM36w
[2025-10-23T08:16:45.123+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7dIFHQkrASM
[2025-10-23T08:16:45.128+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QicO1Gd0kvU
[2025-10-23T08:16:45.132+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yFfcsmK2TOA
[2025-10-23T08:16:45.135+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Jl0-6tbNGBo
[2025-10-23T08:16:45.139+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IAbX0FwX-GY
[2025-10-23T08:16:45.143+0000] {data_modification.py:78} INFO - Updated row with Video_ID: XKSJRulqDNA
[2025-10-23T08:16:45.146+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jysfHFHNjYQ
[2025-10-23T08:16:45.154+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Yox25V8Qsm4
[2025-10-23T08:16:45.157+0000] {data_modification.py:78} INFO - Updated row with Video_ID: clcN3OA8SNw
[2025-10-23T08:16:45.163+0000] {data_modification.py:78} INFO - Updated row with Video_ID: m3lTwO0aNyw
[2025-10-23T08:16:45.167+0000] {data_modification.py:78} INFO - Updated row with Video_ID: gchqnwXlxJw
[2025-10-23T08:16:45.170+0000] {data_modification.py:78} INFO - Updated row with Video_ID: atCPtw4dg7g
[2025-10-23T08:16:45.174+0000] {data_modification.py:78} INFO - Updated row with Video_ID: t8aM4HuVLrQ
[2025-10-23T08:16:45.178+0000] {data_modification.py:78} INFO - Updated row with Video_ID: M82VAcabSiA
[2025-10-23T08:16:45.182+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7qj3nuF9Dzw
[2025-10-23T08:16:45.185+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Y74b7WlcEpk
[2025-10-23T08:16:45.189+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Z8nEEdXTaX0
[2025-10-23T08:16:45.194+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jP82d277Cc8
[2025-10-23T08:16:45.199+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2XVcLrB7B3Y
[2025-10-23T08:16:45.203+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yWEUL3crU_E
[2025-10-23T08:16:45.208+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TDv56whosPQ
[2025-10-23T08:16:45.212+0000] {data_modification.py:78} INFO - Updated row with Video_ID: qtWqHIx8Z-o
[2025-10-23T08:16:45.216+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dc089EZRGcg
[2025-10-23T08:16:45.219+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PWirijQkH4M
[2025-10-23T08:16:45.222+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9RhWXPcKBI8
[2025-10-23T08:16:45.228+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QjvpjXdgugA
[2025-10-23T08:16:45.235+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vBpQ1SlfVtU
[2025-10-23T08:16:45.239+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mKIhHNznt4s
[2025-10-23T08:16:45.244+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jObOjhUkf50
[2025-10-23T08:16:45.247+0000] {data_modification.py:78} INFO - Updated row with Video_ID: O3YVBJ2n5xg
[2025-10-23T08:16:45.251+0000] {data_modification.py:78} INFO - Updated row with Video_ID: stUofW3whpE
[2025-10-23T08:16:45.254+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 48h57PspBec
[2025-10-23T08:16:45.266+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ooAwCOP67GQ
[2025-10-23T08:16:45.270+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FM7Z-Xq8Drc
[2025-10-23T08:16:45.273+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ykRq_rp7NhM
[2025-10-23T08:16:45.277+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WTOm65IZneg
[2025-10-23T08:16:45.280+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8kggT2ej-lo
[2025-10-23T08:16:45.283+0000] {data_modification.py:78} INFO - Updated row with Video_ID: GGBy50KtvRk
[2025-10-23T08:16:45.286+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Y4-gFIfGXiQ
[2025-10-23T08:16:45.290+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 1WEAJ-DFkHE
[2025-10-23T08:16:45.295+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Y0cBiGUuB1Y
[2025-10-23T08:16:45.298+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YLt73w6criQ
[2025-10-23T08:16:45.301+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NPYPXWJBTWM
[2025-10-23T08:16:45.305+0000] {data_modification.py:78} INFO - Updated row with Video_ID: lglIQkCHO0g
[2025-10-23T08:16:45.308+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TJ2ifmkGGus
[2025-10-23T08:16:45.312+0000] {data_modification.py:78} INFO - Updated row with Video_ID: q2HoSwCMcZw
[2025-10-23T08:16:45.315+0000] {data_modification.py:78} INFO - Updated row with Video_ID: j93M46a-W3U
[2025-10-23T08:16:45.318+0000] {data_modification.py:78} INFO - Updated row with Video_ID: al6130OD1Ck
[2025-10-23T08:16:45.323+0000] {data_modification.py:78} INFO - Updated row with Video_ID: d1010B3sKNQ
[2025-10-23T08:16:45.328+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NS3hse9ezik
[2025-10-23T08:16:45.331+0000] {data_modification.py:78} INFO - Updated row with Video_ID: HfJMs4mrSJM
[2025-10-23T08:16:45.335+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Su34c5Z8DW4
[2025-10-23T08:16:45.338+0000] {data_modification.py:78} INFO - Updated row with Video_ID: GUWGsIVEMSQ
[2025-10-23T08:16:45.341+0000] {data_modification.py:78} INFO - Updated row with Video_ID: wDqJZ_2ZA3A
[2025-10-23T08:16:45.345+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dp8IaLrZpGs
[2025-10-23T08:16:45.349+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 97Gh93Daio0
[2025-10-23T08:16:45.352+0000] {data_modification.py:78} INFO - Updated row with Video_ID: t4OumncEiKo
[2025-10-23T08:16:45.355+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ejou8aa5eZk
[2025-10-23T08:16:45.360+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ehEuczQUh8E
[2025-10-23T08:16:45.363+0000] {data_modification.py:78} INFO - Updated row with Video_ID: _FX6rml2Yjs
[2025-10-23T08:16:45.367+0000] {data_modification.py:78} INFO - Updated row with Video_ID: igVcy5dtN80
[2025-10-23T08:16:45.370+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jtOalDNVrKM
[2025-10-23T08:16:45.373+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dDYP56hEYF0
[2025-10-23T08:16:45.377+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2O8wta4FsD4
[2025-10-23T08:16:45.381+0000] {data_modification.py:78} INFO - Updated row with Video_ID: VXmKt_1T0QM
[2025-10-23T08:16:45.385+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ngVEpJs5A5s
[2025-10-23T08:16:45.388+0000] {data_modification.py:78} INFO - Updated row with Video_ID: fWhfOAuOqjY
[2025-10-23T08:16:45.392+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Wt6cMjn3YLg
[2025-10-23T08:16:45.397+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ow3xqv7ahXo
[2025-10-23T08:16:45.400+0000] {data_modification.py:78} INFO - Updated row with Video_ID: M94G0iKYiSM
[2025-10-23T08:16:45.403+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AjXbO2XfBkE
[2025-10-23T08:16:45.406+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CnMv_zTXZ38
[2025-10-23T08:16:45.410+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yWnmEPgLroQ
[2025-10-23T08:16:45.413+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7ytYV-tVIvg
[2025-10-23T08:16:45.417+0000] {data_modification.py:78} INFO - Updated row with Video_ID: umRLkCrmwcs
[2025-10-23T08:16:45.420+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pqrdPu2ESFo
[2025-10-23T08:16:45.423+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0VjLq-go1fg
[2025-10-23T08:16:45.431+0000] {data_modification.py:78} INFO - Updated row with Video_ID: B_7uD3B62MM
[2025-10-23T08:16:45.435+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bA20RJcegOI
[2025-10-23T08:16:45.438+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NbHwVDt9Rjk
[2025-10-23T08:16:45.442+0000] {data_modification.py:78} INFO - Updated row with Video_ID: VzsE09KjpKA
[2025-10-23T08:16:45.446+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pV7UcYW1OwA
[2025-10-23T08:16:45.450+0000] {data_modification.py:78} INFO - Updated row with Video_ID: -rdYtmUejSE
[2025-10-23T08:16:45.453+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DjMYkWCEan8
[2025-10-23T08:16:45.466+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ruSVy-u2DzM
[2025-10-23T08:16:45.478+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KL1X8NsVGd0
[2025-10-23T08:16:45.483+0000] {data_modification.py:78} INFO - Updated row with Video_ID: RRknlgRqOds
[2025-10-23T08:16:45.487+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9Xeepzg1B8I
[2025-10-23T08:16:45.490+0000] {data_modification.py:78} INFO - Updated row with Video_ID: c2ukL_zjFCk
[2025-10-23T08:16:45.495+0000] {data_modification.py:78} INFO - Updated row with Video_ID: x7yv72s8h0o
[2025-10-23T08:16:45.498+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sH48lKbayNU
[2025-10-23T08:16:45.501+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AFXoSFNMwIA
[2025-10-23T08:16:45.505+0000] {data_modification.py:78} INFO - Updated row with Video_ID: k194wHZHjB0
[2025-10-23T08:16:45.508+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AjwAdtlRKf8
[2025-10-23T08:16:45.512+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KOEfDvr4DcQ
[2025-10-23T08:16:45.515+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yhB3BgJyGl8
[2025-10-23T08:16:45.519+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CP82DAKzL1U
[2025-10-23T08:16:45.522+0000] {data_modification.py:78} INFO - Updated row with Video_ID: fuhE6PYnRMc
[2025-10-23T08:16:45.526+0000] {data_modification.py:78} INFO - Updated row with Video_ID: E6E22XQPhhg
[2025-10-23T08:16:45.530+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vp5sSqyZ5Go
[2025-10-23T08:16:45.534+0000] {data_modification.py:78} INFO - Updated row with Video_ID: RwnN2FVaHmw
[2025-10-23T08:16:45.537+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QxGVgXf_LNk
[2025-10-23T08:16:45.540+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tYHTVjfShOA
[2025-10-23T08:16:45.544+0000] {data_modification.py:78} INFO - Updated row with Video_ID: JTQcIR2ZxU4
[2025-10-23T08:16:45.547+0000] {data_modification.py:78} INFO - Updated row with Video_ID: xpNeg0hPZIs
[2025-10-23T08:16:45.550+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dSDBr0WjrwQ
[2025-10-23T08:16:45.553+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DbC9CauTXoM
[2025-10-23T08:16:45.557+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yhNcDBnQsEY
[2025-10-23T08:16:45.561+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Wyyqz3OxB5c
[2025-10-23T08:16:45.566+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KO8B2kw_Jxs
[2025-10-23T08:16:45.569+0000] {data_modification.py:78} INFO - Updated row with Video_ID: LWstCINhd8g
[2025-10-23T08:16:45.573+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pHKlrJeKmjA
[2025-10-23T08:16:45.578+0000] {data_modification.py:78} INFO - Updated row with Video_ID: fN_RQFqaGHI
[2025-10-23T08:16:45.581+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Pgxi8dsUW-o
[2025-10-23T08:16:45.585+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YY2-jJojnOA
[2025-10-23T08:16:45.588+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7Pogam71094
[2025-10-23T08:16:45.593+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DL0OPJ2hahc
[2025-10-23T08:16:45.597+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WwE0tR08OTU
[2025-10-23T08:16:45.601+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2LIJtcI4dbg
[2025-10-23T08:16:45.604+0000] {data_modification.py:78} INFO - Updated row with Video_ID: rXnaD7PU9kY
[2025-10-23T08:16:45.610+0000] {data_modification.py:78} INFO - Updated row with Video_ID: UCYefSGBP00
[2025-10-23T08:16:45.613+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AIytwdufwW8
[2025-10-23T08:16:45.616+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KLAI0c0Spog
[2025-10-23T08:16:45.619+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Cs-kyTJso-A
[2025-10-23T08:16:45.620+0000] {dataware_house.py:107} INFO - core table update completed
[2025-10-23T08:16:45.622+0000] {python.py:237} INFO - Done. Returned value was: None
[2025-10-23T08:16:45.622+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2025-10-23T08:16:45.639+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=update_db, task_id=core_table, run_id=manual__2025-10-23T08:16:06.700378+00:00, execution_date=20251023T081606, start_date=20251023T081639, end_date=20251023T081645
[2025-10-23T08:16:45.705+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2025-10-23T08:16:45.739+0000] {taskinstance.py:3503} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-10-23T08:16:45.743+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
