[2025-10-22T11:08:18.755+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T11:08:18.874+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-10-22T11:08:15.110434+00:00 [queued]>
[2025-10-22T11:08:18.918+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-10-22T11:08:15.110434+00:00 [queued]>
[2025-10-22T11:08:18.921+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-22T11:08:29.194+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UXw9jqgJNNc
[2025-10-22T11:08:29.211+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: E3CqKvlzl-I
[2025-10-22T11:08:29.219+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zfDr05ax0gM
[2025-10-22T11:08:29.226+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 56OkH6ocYZU
[2025-10-22T11:08:29.234+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: w40Z8aT5fpQ
[2025-10-22T11:08:29.242+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zgDezsMQyyU
[2025-10-22T11:08:29.247+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UEwnitHoSDw
[2025-10-22T11:08:29.257+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: __SaaKSW9iE
[2025-10-22T11:08:29.265+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qWnyJ55KBKo
[2025-10-22T11:08:29.276+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 52awie9G00A
[2025-10-22T11:08:29.285+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bB99NdUoxEQ
[2025-10-22T11:08:29.293+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7GjSaNi8Epg
[2025-10-22T11:08:29.306+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: h5uE4ERMiTk
[2025-10-22T11:08:29.312+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: umRLkCrmwcs
[2025-10-22T11:08:29.318+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rHoLyltYDtQ
[2025-10-22T11:08:29.324+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yeHjsYQ076A
[2025-10-22T11:08:29.331+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pqrdPu2ESFo
[2025-10-22T11:08:29.337+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ywZy_Fo2ydo
[2025-10-22T11:08:29.362+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qr4v9pdfVlU
[2025-10-22T11:08:29.372+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: hgiPX33AHas
[2025-10-22T11:08:29.379+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oZ-Mn5p1xMw
[2025-10-22T11:08:29.387+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5UPa_hu5opg
[2025-10-22T11:08:29.396+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zv_oq5UNDAo
[2025-10-22T11:08:29.404+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NiqkH7qVW0U
[2025-10-22T11:08:29.411+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: boBokLXe5o8
[2025-10-22T11:08:29.420+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7YOzgk-U4EU
[2025-10-22T11:08:29.425+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: prdSftLj9-g
[2025-10-22T11:08:29.436+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pzlPJmNyepA
[2025-10-22T11:08:29.446+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: QNoqAnJOSqU
[2025-10-22T11:08:29.458+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: kzIA4vKyhRQ
[2025-10-22T11:08:29.469+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: DfonKqMENrg
[2025-10-22T11:08:29.477+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: MUQCwdkEbq0
[2025-10-22T11:08:29.489+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JlUzoQN9FWw
[2025-10-22T11:08:29.497+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 0VjLq-go1fg
[2025-10-22T11:08:29.505+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uCIpW9zOmgI
[2025-10-22T11:08:29.512+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Z0Poefgrs4w
[2025-10-22T11:08:29.519+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: MLN6TRB9Jxw
[2025-10-22T11:08:29.526+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vZrL_FFITgs
[2025-10-22T11:08:29.536+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: L7lGD_anC00
[2025-10-22T11:08:29.542+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xu1nhAfnMGA
[2025-10-22T11:08:29.549+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: D1livXdFGkQ
[2025-10-22T11:08:29.557+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bwp_3qLgWpQ
[2025-10-22T11:08:29.576+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tZpnfF0-7Ls
[2025-10-22T11:08:29.584+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: BwAMltY3-c0
[2025-10-22T11:08:29.592+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7HBR3Ea72CY
[2025-10-22T11:08:29.604+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ds9H2UnUHL0
[2025-10-22T11:08:29.612+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: iqUFeWAVp-0
[2025-10-22T11:08:29.629+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: W2skFWRk6qo
[2025-10-22T11:08:29.652+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: X_qd-1xSTFA
[2025-10-22T11:08:29.668+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VWa0ImMY2bQ
[2025-10-22T11:08:29.681+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: fEcASr38n2E
[2025-10-22T11:08:29.711+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: udmf5MQLNGA
[2025-10-22T11:08:29.727+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 0dg2eR2NSQ0
[2025-10-22T11:08:29.743+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 6BNOWeYFyP8
[2025-10-22T11:08:29.759+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LDegY-H60_U
[2025-10-22T11:08:29.769+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: D51HaR-XvgM
[2025-10-22T11:08:29.776+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Rio7r_vLUEo
[2025-10-22T11:08:29.792+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 8E5Ygl02wtM
[2025-10-22T11:08:29.805+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: moMJjt5KECc
[2025-10-22T11:08:29.822+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: OffgqPzDi7Q
[2025-10-22T11:08:29.838+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: B_7uD3B62MM
[2025-10-22T11:08:29.843+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bA20RJcegOI
[2025-10-22T11:08:29.855+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NbHwVDt9Rjk
[2025-10-22T11:08:29.869+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VzsE09KjpKA
[2025-10-22T11:08:29.874+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: HduubRTdko4
[2025-10-22T11:08:29.887+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qFOGv5zuTdw
[2025-10-22T11:08:29.892+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: u6t4jrhs56Q
[2025-10-22T11:08:29.904+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 460GXJiGCEs
[2025-10-22T11:08:29.919+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ZiuoOcj2eLY
[2025-10-22T11:08:29.936+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LYK6SPMtJ_Y
[2025-10-22T11:08:29.944+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2ljWxaMvE_0
[2025-10-22T11:08:29.953+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rSuuQ_s8gOw
[2025-10-22T11:08:29.959+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vKKhX-Uyggw
[2025-10-22T11:08:29.968+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: EAwXH82m-6A
[2025-10-22T11:08:29.976+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: U_07AG_CR5A
[2025-10-22T11:08:29.981+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Xe0AGtF5aNU
[2025-10-22T11:08:29.986+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NCv0drAPm_M
[2025-10-22T11:08:29.992+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: HuLAAXZXIy0
[2025-10-22T11:08:29.996+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pV7UcYW1OwA
[2025-10-22T11:08:30.004+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: x4IXCimma-s
[2025-10-22T11:08:30.011+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: anZbhN0Wh_4
[2025-10-22T11:08:30.017+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3Q3pQmzWyZM
[2025-10-22T11:08:30.023+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: BqS4iVHa-LU
[2025-10-22T11:08:30.029+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zX04jQFKCpo
[2025-10-22T11:08:30.036+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: G7Y9ban7b0U
[2025-10-22T11:08:30.044+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: EMVvA5Cr0fY
[2025-10-22T11:08:30.050+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: e14MroQ5k_s
[2025-10-22T11:08:30.056+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: CuzdxsOXEZ8
[2025-10-22T11:08:30.060+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 67Wj-0OyKOM
[2025-10-22T11:08:30.067+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LWstCINhd8g
[2025-10-22T11:08:30.075+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dg6iqLCPizs
[2025-10-22T11:08:30.082+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: cRPldarzw-M
[2025-10-22T11:08:30.092+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -rdYtmUejSE
[2025-10-22T11:08:30.109+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tusuuI7MEJU
[2025-10-22T11:08:30.125+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XDe5f8BEvwY
[2025-10-22T11:08:30.137+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: BtCGABBPH9s
[2025-10-22T11:08:30.150+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KJ_C_NSl0P8
[2025-10-22T11:08:30.173+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LI8nWXeYtOs
[2025-10-22T11:08:30.187+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LMe7k8I082w
[2025-10-22T11:08:30.206+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: h77pHTSPSiw
[2025-10-22T11:08:30.222+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JUiijjJOInw
[2025-10-22T11:08:30.231+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: gpbY6zCEBv4
[2025-10-22T11:08:30.244+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Kgu2ApayYvI
[2025-10-22T11:08:30.253+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: S9PIukDRcvk
[2025-10-22T11:08:30.260+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: lrw3zkGS9Vc
[2025-10-22T11:08:30.270+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IQYW_lVBYGo
[2025-10-22T11:08:30.278+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: iOjxpow6jow
[2025-10-22T11:08:30.291+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: GdD2pqAdjXY
[2025-10-22T11:08:30.302+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nmHCmLVLxcU
[2025-10-22T11:08:30.314+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TZPlDuYrcDQ
[2025-10-22T11:08:30.325+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Oub4nMrNTqQ
[2025-10-22T11:08:30.335+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: h5Z36IuyrKc
[2025-10-22T11:08:30.342+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2IGxSOfsBok
[2025-10-22T11:08:30.352+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ZxkLCq49Tvk
[2025-10-22T11:08:30.358+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: smDPnIdlkhM
[2025-10-22T11:08:30.364+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: DjMYkWCEan8
[2025-10-22T11:08:30.372+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3nn_skHgkqI
[2025-10-22T11:08:30.385+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: A8IkOqb_7Yg
[2025-10-22T11:08:30.395+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: hHl_YMivv3c
[2025-10-22T11:08:30.407+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7mLSbgyjM0g
[2025-10-22T11:08:30.417+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TGKkMl17Htg
[2025-10-22T11:08:30.430+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Qw3eFnsSdlQ
[2025-10-22T11:08:30.446+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KcNCJ1mgt14
[2025-10-22T11:08:30.459+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: A4lp4FRCo6o
[2025-10-22T11:08:30.468+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: WYKZz3Zygdc
[2025-10-22T11:08:30.477+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 5U2fmvh9_Is
[2025-10-22T11:08:30.486+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xvIpibLjs5k
[2025-10-22T11:08:30.492+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jlpAON0ePME
[2025-10-22T11:08:30.501+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sfp0a6zDoNQ
[2025-10-22T11:08:30.508+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: RaDRWNz3Al4
[2025-10-22T11:08:30.513+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ms9MGkEm4mg
[2025-10-22T11:08:30.521+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 90wWStXJX5c
[2025-10-22T11:08:30.530+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ruSVy-u2DzM
[2025-10-22T11:08:30.538+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pP1KMQb51GA
[2025-10-22T11:08:30.545+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: dPxAFqs2eYE
[2025-10-22T11:08:30.554+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: p-KVD5rA_Cw
[2025-10-22T11:08:30.560+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JdCgkcb1iwQ
[2025-10-22T11:08:30.567+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7anhkLPRk-A
[2025-10-22T11:08:30.574+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XVMY7B3AzWM
[2025-10-22T11:08:30.579+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: QXag-irFHxE
[2025-10-22T11:08:30.586+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vBEGODNmdas
[2025-10-22T11:08:30.592+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: v3tbnlc5cfo
[2025-10-22T11:08:30.599+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ObYLL97-SBA
[2025-10-22T11:08:30.607+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IaR7P4-wFK8
[2025-10-22T11:08:30.617+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: v1ELS84GQu8
[2025-10-22T11:08:30.623+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ctJORnOjbrQ
[2025-10-22T11:08:30.629+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -hrPQFaDVKQ
[2025-10-22T11:08:30.636+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bIZ5_L1ru2w
[2025-10-22T11:08:30.642+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yyssjJEJMt4
[2025-10-22T11:08:30.654+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2bwPntvb90U
[2025-10-22T11:08:30.666+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Wz1VHTZq16c
[2025-10-22T11:08:30.679+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Cs-kyTJso-A
[2025-10-22T11:08:30.695+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jkqd-oc0F00
[2025-10-22T11:08:30.703+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: mVkT6Cd9SoI
[2025-10-22T11:08:30.709+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rffyxTTNkyk
[2025-10-22T11:08:30.716+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: OOesLeO6-pc
[2025-10-22T11:08:30.723+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Q5lcjP6XlHw
[2025-10-22T11:08:30.729+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sE3ZZmYotSs
[2025-10-22T11:08:30.735+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pUwUAtmBKxw
[2025-10-22T11:08:30.739+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: p5rGgPZtjDw
[2025-10-22T11:08:30.745+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bWDmDsdvoBs
[2025-10-22T11:08:30.750+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: OJA1QK-j-Oo
[2025-10-22T11:08:30.754+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KL1X8NsVGd0
[2025-10-22T11:08:30.758+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: q2HoSwCMcZw
[2025-10-22T11:08:30.766+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: RRknlgRqOds
[2025-10-22T11:08:30.771+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: j93M46a-W3U
[2025-10-22T11:08:30.778+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uqjfMNEWNIg
[2025-10-22T11:08:30.783+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: X-g9aT2wFjM
[2025-10-22T11:08:30.788+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pHKlrJeKmjA
[2025-10-22T11:08:30.794+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: C82suucz4i4
[2025-10-22T11:08:30.799+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: H_DYlka7QAQ
[2025-10-22T11:08:30.805+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ov0KQthQ50U
[2025-10-22T11:08:30.812+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: MC-7ziNt_U4
[2025-10-22T11:08:30.819+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: PNsF1Uh5yP8
[2025-10-22T11:08:30.826+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9Y2sAtN5yRs
[2025-10-22T11:08:30.833+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -z349CGAOXs
[2025-10-22T11:08:30.841+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pl4xmh3RWfE
[2025-10-22T11:08:30.846+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 6z5RwrvnH28
[2025-10-22T11:08:30.852+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ivdQqobHDPc
[2025-10-22T11:08:30.856+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uUIlb2rpIuY
[2025-10-22T11:08:30.862+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ros1PpcO5Js
[2025-10-22T11:08:30.868+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KYv1nqutbK0
[2025-10-22T11:08:30.873+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7Yi-ctyTNU4
[2025-10-22T11:08:30.877+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VN2-3OfUzd8
[2025-10-22T11:08:30.886+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -2IFrMOM36w
[2025-10-22T11:08:30.894+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7dIFHQkrASM
[2025-10-22T11:08:30.905+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: QicO1Gd0kvU
[2025-10-22T11:08:30.909+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yFfcsmK2TOA
[2025-10-22T11:08:30.915+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Jl0-6tbNGBo
[2025-10-22T11:08:30.920+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IAbX0FwX-GY
[2025-10-22T11:08:30.925+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XKSJRulqDNA
[2025-10-22T11:08:30.934+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jysfHFHNjYQ
[2025-10-22T11:08:30.940+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Yox25V8Qsm4
[2025-10-22T11:08:30.946+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: clcN3OA8SNw
[2025-10-22T11:08:30.953+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: m3lTwO0aNyw
[2025-10-22T11:08:30.959+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: gchqnwXlxJw
[2025-10-22T11:08:30.966+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: atCPtw4dg7g
[2025-10-22T11:08:30.973+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: t8aM4HuVLrQ
[2025-10-22T11:08:30.979+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: M82VAcabSiA
[2025-10-22T11:08:30.985+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7qj3nuF9Dzw
[2025-10-22T11:08:30.990+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Y74b7WlcEpk
[2025-10-22T11:08:30.994+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Z8nEEdXTaX0
[2025-10-22T11:08:30.999+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jP82d277Cc8
[2025-10-22T11:08:31.005+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2XVcLrB7B3Y
[2025-10-22T11:08:31.009+0000] {dataware_house.py:54} INFO - staging table update completed
[2025-10-22T11:08:31.011+0000] {python.py:237} INFO - Done. Returned value was: None
[2025-10-22T11:08:31.017+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2025-10-22T11:08:31.039+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=update_db, task_id=staging_table, run_id=manual__2025-10-22T11:08:15.110434+00:00, execution_date=20251022T110815, start_date=20251022T110818, end_date=20251022T110831
[2025-10-22T11:08:31.154+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2025-10-22T11:08:31.219+0000] {taskinstance.py:3503} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-10-22T11:08:31.226+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
